"GPS Time","Q1","Q2","Q3","Q4","UTC","Sats","Lat","Lon","Elev","Intv","...12","Camera A","...14","Camera B","...16","ground_elev","AGL"
275496234,0.424,-0.559,0.5694,0.4285,2024-09-04 04:31:18.234,16,-20.224049265,32.009877071,941.3009,NA,NA,"Sango_R_A__05610_D3_04092024.JPG",NA,"Sango_L_B__05646_D3_04092024.JPG",227,606,335.3009
275499641,0.4233,-0.5637,0.5654,0.4281,2024-09-04 04:31:21.641,16,-20.224054768,32.011038197,935.4846,3.407,NA,"Sango_R_A__05611_D3_04092024.JPG",NA,"Sango_L_B__05647_D3_04092024.JPG",4,604,331.4846
275502642,0.4254,-0.5618,0.5668,0.4268,2024-09-04 04:31:24.642,16,-20.224061111,32.012070697,932.9533,3.001,NA,"Sango_R_A__05612_D3_04092024.JPG",NA,"Sango_L_B__05648_D3_04092024.JPG",3,602,330.9533
275505641,0.4253,-0.5598,0.5697,0.4256,2024-09-04 04:31:27.641,16,-20.22407299,32.013103109,931.972,2.999,NA,"Sango_R_A__05613_D3_04092024.JPG",NA,"Sango_L_B__05649_D3_04092024.JPG",3,599,332.972
275508642,0.4265,-0.5605,0.5683,0.4255,2024-09-04 04:31:30.642,16,-20.224101043,32.014127284,930.9295,3.001,NA,"Sango_R_A__05614_D3_04092024.JPG",NA,"Sango_L_B__05650_D3_04092024.JPG",3,598,332.9295
275512036,0.4199,-0.5664,0.5656,0.4277,2024-09-04 04:31:34.036,16,-20.224140453,32.015274889,929.7192,3.394,NA,"Sango_R_A__05615_D3_04092024.JPG",NA,"Sango_L_B__05651_D3_04092024.JPG",3,594,335.7192
275515036,0.4261,-0.5599,0.5695,0.425,2024-09-04 04:31:37.036,16,-20.224166133,32.016285935,928.6417,3,NA,"Sango_R_A__05616_D3_04092024.JPG",NA,"Sango_L_B__05652_D3_04092024.JPG",3,589,339.6417
275518435,0.4191,-0.5679,0.5647,0.4277,2024-09-04 04:31:40.435,16,-20.224172548,32.017449959,924.5628,3.399,NA,"Sango_R_A__05617_D3_04092024.JPG",NA,"Sango_L_B__05653_D3_04092024.JPG",3,591,333.5628
275521835,0.4115,-0.5671,0.5566,0.4464,2024-09-04 04:31:43.835,16,-20.224131796,32.018625139,923.4286,3.4,NA,"Sango_R_A__05618_D3_04092024.JPG",NA,"Sango_L_B__05654_D3_04092024.JPG",4,600,323.4286
275524835,0.4209,-0.5647,0.5662,0.4282,2024-09-04 04:31:46.835,16,-20.224069744,32.01964964,923.3594,3,NA,"Sango_R_A__05619_D3_04092024.JPG",NA,"Sango_L_B__05655_D3_04092024.JPG",3,603,320.3594
275528234,0.4212,-0.5675,0.5621,0.4296,2024-09-04 04:31:50.234,16,-20.224008619,32.020798103,926.3991,3.399,NA,"Sango_R_A__05620_D3_04092024.JPG",NA,"Sango_L_B__05656_D3_04092024.JPG",3,605,321.3991
275531234,0.4198,-0.5694,0.5616,0.4291,2024-09-04 04:31:53.234,16,-20.224008389,32.021793222,928.479,3,NA,"Sango_R_A__05621_D3_04092024.JPG",NA,"Sango_L_B__05657_D3_04092024.JPG",3,609,319.479
275534234,0.4194,-0.5685,0.5636,0.4282,2024-09-04 04:31:56.234,16,-20.224043092,32.022777909,928.0558,3,NA,"Sango_R_A__05622_D3_04092024.JPG",NA,"Sango_L_B__05658_D3_04092024.JPG",3,611,317.0558
275537642,0.4217,-0.5644,0.5663,0.4277,2024-09-04 04:31:59.642,16,-20.224080489,32.023888634,926.1752,3.408,NA,"Sango_R_A__05623_D3_04092024.JPG",NA,"Sango_L_B__05659_D3_04092024.JPG",4,609,317.1752
275541036,0.4224,-0.5643,0.5663,0.4271,2024-09-04 04:32:03.036,16,-20.224093601,32.024994662,921.2574,3.394,NA,"Sango_R_A__05624_D3_04092024.JPG",NA,"Sango_L_B__05660_D3_04092024.JPG",3,604,317.2574
275544036,0.4146,-0.5759,0.5611,0.4262,2024-09-04 04:32:06.036,16,-20.224083627,32.025993058,915.4391,3,NA,"Sango_R_A__05625_D3_04092024.JPG",NA,"Sango_L_B__05661_D3_04092024.JPG",3,601,314.4391
275547036,0.4208,-0.5647,0.5638,0.4314,2024-09-04 04:32:09.036,16,-20.224095194,32.027000358,911.3045,3,NA,"Sango_R_A__05626_D3_04092024.JPG",NA,"Sango_L_B__05662_D3_04092024.JPG",3,599,312.3045
275550036,0.4188,-0.5668,0.5614,0.4339,2024-09-04 04:32:12.036,16,-20.224125734,32.028013341,907.4982,3,NA,"Sango_R_A__05627_D3_04092024.JPG",NA,"Sango_L_B__05663_D3_04092024.JPG",3,602,305.4982
275553036,0.4193,-0.5662,0.566,0.4281,2024-09-04 04:32:15.036,16,-20.224165812,32.029033844,903.4848,3,NA,"Sango_R_A__05628_D3_04092024.JPG",NA,"Sango_L_B__05664_D3_04092024.JPG",3,599,304.4848
275556435,0.4211,-0.5646,0.5643,0.4306,2024-09-04 04:32:18.435,16,-20.224193144,32.030194229,899.6106,3.399,NA,"Sango_R_A__05629_D3_04092024.JPG",NA,"Sango_L_B__05665_D3_04092024.JPG",3,603,296.6106
275559435,0.4204,-0.5621,0.567,0.4311,2024-09-04 04:32:21.435,16,-20.224208606,32.031211755,898.5739,3,NA,"Sango_R_A__05630_D3_04092024.JPG",NA,"Sango_L_B__05666_D3_04092024.JPG",3,604,294.5739
275562435,0.416,-0.5688,0.5623,0.4327,2024-09-04 04:32:24.435,16,-20.22422025,32.032220531,897.5601,3,NA,"Sango_R_A__05631_D3_04092024.JPG",NA,"Sango_L_B__05667_D3_04092024.JPG",3,611,286.5601
275565835,0.4189,-0.5695,0.5618,0.4297,2024-09-04 04:32:27.835,16,-20.22424103,32.03335626,896.3006,3.4,NA,"Sango_R_A__05632_D3_04092024.JPG",NA,"Sango_L_B__05668_D3_04092024.JPG",4,613,283.3006
275569234,0.4177,-0.569,0.5629,0.4301,2024-09-04 04:32:31.234,16,-20.224265893,32.03447659,895.9247,3.399,NA,"Sango_R_A__05633_D3_04092024.JPG",NA,"Sango_L_B__05669_D3_04092024.JPG",3,610,285.9247
275572645,0.4188,-0.5632,0.5656,0.433,2024-09-04 04:32:34.645,16,-20.224276008,32.035596104,893.8119,3.411,NA,"Sango_R_A__05634_D3_04092024.JPG",NA,"Sango_L_B__05670_D3_04092024.JPG",4,607,286.8119
275576036,0.4157,-0.5685,0.5604,0.4358,2024-09-04 04:32:38.036,16,-20.224262006,32.036718222,891.0266,3.391,NA,"Sango_R_A__05635_D3_04092024.JPG",NA,"Sango_L_B__05671_D3_04092024.JPG",3,604,287.0266
275579036,0.4152,-0.5719,0.558,0.435,2024-09-04 04:32:41.036,16,-20.224259717,32.037706396,889.4617,3,NA,"Sango_R_A__05636_D3_04092024.JPG",NA,"Sango_L_B__05672_D3_04092024.JPG",3,603,286.4617
275582036,0.4156,-0.5712,0.5613,0.4312,2024-09-04 04:32:44.036,16,-20.224290566,32.038690499,889.1132,3,NA,"Sango_R_A__05637_D3_04092024.JPG",NA,"Sango_L_B__05673_D3_04092024.JPG",3,599,290.1132
275585435,0.4191,-0.566,0.5649,0.43,2024-09-04 04:32:47.435,16,-20.224330706,32.039797477,886.3289,3.399,NA,"Sango_R_A__05638_D3_04092024.JPG",NA,"Sango_L_B__05674_D3_04092024.JPG",3,597,289.3289
275588435,0.42,-0.5656,0.5648,0.4297,2024-09-04 04:32:50.435,16,-20.224360289,32.040776155,885.2722,3,NA,"Sango_R_A__05639_D3_04092024.JPG",NA,"Sango_L_B__05675_D3_04092024.JPG",3,592,293.2722
275591835,0.4151,-0.5663,0.5668,0.4308,2024-09-04 04:32:53.835,16,-20.224393559,32.041872712,885.3714,3.4,NA,"Sango_R_A__05640_D3_04092024.JPG",NA,"Sango_L_B__05676_D3_04092024.JPG",4,588,297.3714
275594835,0.4179,-0.5723,0.5647,0.4231,2024-09-04 04:32:56.835,16,-20.224436023,32.04283322,885.2482,3,NA,"Sango_R_A__05641_D3_04092024.JPG",NA,"Sango_L_B__05677_D3_04092024.JPG",3,586,299.2482
275598234,0.4165,-0.5717,0.5538,0.4393,2024-09-04 04:33:00.234,16,-20.224482745,32.043915328,884.7167,3.399,NA,"Sango_R_A__05642_D3_04092024.JPG",NA,"Sango_L_B__05678_D3_04092024.JPG",3,584,300.7167
275601234,0.4155,-0.5697,0.5615,0.4331,2024-09-04 04:33:03.234,16,-20.224507571,32.044871213,883.9689,3,NA,"Sango_R_A__05643_D3_04092024.JPG",NA,"Sango_L_B__05679_D3_04092024.JPG",3,581,302.9689
275604641,0.4153,-0.5683,0.5637,0.4322,2024-09-04 04:33:06.641,16,-20.224532024,32.045952963,880.9873,3.407,NA,"Sango_R_A__05644_D3_04092024.JPG",NA,"Sango_L_B__05680_D3_04092024.JPG",4,583,297.9873
275607642,0.4165,-0.5675,0.5639,0.4319,2024-09-04 04:33:09.642,16,-20.224538839,32.046908364,879.6294,3.001,NA,"Sango_R_A__05645_D3_04092024.JPG",NA,"Sango_L_B__05681_D3_04092024.JPG",3,587,292.6294
275611036,0.4192,-0.5683,0.5636,0.4285,2024-09-04 04:33:13.036,16,-20.224531426,32.047990492,876.5836,3.394,NA,"Sango_R_A__05646_D3_04092024.JPG",NA,"Sango_L_B__05682_D3_04092024.JPG",3,586,290.5836
275614036,0.4211,-0.5654,0.5656,0.428,2024-09-04 04:33:16.036,16,-20.224514984,32.048961377,873.7411,3,NA,"Sango_R_A__05647_D3_04092024.JPG",NA,"Sango_L_B__05683_D3_04092024.JPG",3,589,284.7411
275617435,0.3897,-0.5898,0.5307,0.4676,2024-09-04 04:33:19.435,16,-20.224499302,32.050065286,872.1067,3.399,NA,"Sango_R_A__05648_D3_04092024.JPG",NA,"Sango_L_B__05684_D3_04092024.JPG",3,593,279.1067
275620435,0.4181,-0.5655,0.564,0.4327,2024-09-04 04:33:22.435,16,-20.224489639,32.051032432,872.1046,3,NA,"Sango_R_A__05649_D3_04092024.JPG",NA,"Sango_L_B__05685_D3_04092024.JPG",3,594,278.1046
275623835,0.4162,-0.5694,0.5585,0.4367,2024-09-04 04:33:25.835,16,-20.224489619,32.052113103,871.5723,3.4,NA,"Sango_R_A__05650_D3_04092024.JPG",NA,"Sango_L_B__05686_D3_04092024.JPG",4,590,281.5723
275627234,0.4227,-0.5633,0.5684,0.4255,2024-09-04 04:33:29.234,16,-20.224515847,32.05318114,871.2151,3.399,NA,"Sango_R_A__05651_D3_04092024.JPG",NA,"Sango_L_B__05687_D3_04092024.JPG",3,592,279.2151
275630234,0.4178,-0.5665,0.5644,0.4313,2024-09-04 04:33:32.234,16,-20.224536501,32.054129014,869.9491,3,NA,"Sango_R_A__05652_D3_04092024.JPG",NA,"Sango_L_B__05688_D3_04092024.JPG",3,591,278.9491
275633234,0.4151,-0.5704,0.5618,0.4321,2024-09-04 04:33:35.234,16,-20.22453124,32.055076943,869.0076,3,NA,"Sango_R_A__05653_D3_04092024.JPG",NA,"Sango_L_B__05689_D3_04092024.JPG",3,590,279.0076
275636645,0.4163,-0.5685,0.5613,0.4342,2024-09-04 04:33:38.645,16,-20.224531778,32.056141388,870.269,3.411,NA,"Sango_R_A__05654_D3_04092024.JPG",NA,"Sango_L_B__05690_D3_04092024.JPG",4,586,284.269
275640036,0.4158,-0.5692,0.5637,0.4305,2024-09-04 04:33:42.036,16,-20.224561354,32.057184051,871.3904,3.391,NA,"Sango_R_A__05655_D3_04092024.JPG",NA,"Sango_L_B__05691_D3_04092024.JPG",3,585,286.3904
275643036,0.4193,-0.5678,0.5618,0.4315,2024-09-04 04:33:45.036,16,-20.22460283,32.058099417,871.3657,3,NA,"Sango_R_A__05656_D3_04092024.JPG",NA,"Sango_L_B__05692_D3_04092024.JPG",3,584,287.3657
275646036,0.4208,-0.5647,0.5639,0.4315,2024-09-04 04:33:48.036,16,-20.224645826,32.059014448,872.1743,3,NA,"Sango_R_A__05657_D3_04092024.JPG",NA,"Sango_L_B__05693_D3_04092024.JPG",3,583,289.1743
275649435,0.4205,-0.5669,0.5638,0.429,2024-09-04 04:33:51.435,16,-20.224698816,32.060045286,872.3226,3.399,NA,"Sango_R_A__05658_D3_04092024.JPG",NA,"Sango_L_B__05694_D3_04092024.JPG",3,581,291.3226
275652835,0.4188,-0.5673,0.5621,0.4322,2024-09-04 04:33:54.835,16,-20.224752554,32.061085336,872.664,3.4,NA,"Sango_R_A__05659_D3_04092024.JPG",NA,"Sango_L_B__05695_D3_04092024.JPG",4,581,291.664
275655835,0.4192,-0.5643,0.5654,0.4314,2024-09-04 04:33:57.835,16,-20.224789514,32.062006241,872.4559,3,NA,"Sango_R_A__05660_D3_04092024.JPG",NA,"Sango_L_B__05696_D3_04092024.JPG",3,578,294.4559
275658835,0.427,-0.5621,0.5668,0.4247,2024-09-04 04:34:00.835,16,-20.224799167,32.062929172,872.9911,3,NA,"Sango_R_A__05661_D3_04092024.JPG",NA,"Sango_L_B__05697_D3_04092024.JPG",3,576,296.9911
275662234,0.4201,-0.566,0.5645,0.4296,2024-09-04 04:34:04.234,16,-20.224797781,32.063976981,872.1632,3.399,NA,"Sango_R_A__05662_D3_04092024.JPG",NA,"Sango_L_B__05698_D3_04092024.JPG",3,577,295.1632
275665641,0.4202,-0.5649,0.5667,0.428,2024-09-04 04:34:07.641,16,-20.224785126,32.065033705,871.9929,3.407,NA,"Sango_R_A__05663_D3_04092024.JPG",NA,"Sango_L_B__05699_D3_04092024.JPG",4,577,294.9929
275669036,0.418,-0.568,0.5618,0.4323,2024-09-04 04:34:11.036,16,-20.22475679,32.066089594,871.582,3.395,NA,"Sango_R_A__05664_D3_04092024.JPG",NA,"Sango_L_B__05700_D3_04092024.JPG",3,577,294.582
275672036,0.4183,-0.5678,0.5636,0.4301,2024-09-04 04:34:14.036,16,-20.22473947,32.067024118,871.7587,3,NA,"Sango_R_A__05665_D3_04092024.JPG",NA,"Sango_L_B__05701_D3_04092024.JPG",3,577,294.7587
275675435,0.4178,-0.5696,0.5613,0.4312,2024-09-04 04:34:17.435,16,-20.2247279,32.06808498,872.3767,3.399,NA,"Sango_R_A__05666_D3_04092024.JPG",NA,"Sango_L_B__05702_D3_04092024.JPG",3,579,293.3767
275678435,0.4202,-0.5687,0.561,0.4305,2024-09-04 04:34:20.435,16,-20.224742553,32.06901904,873.0143,3,NA,"Sango_R_A__05667_D3_04092024.JPG",NA,"Sango_L_B__05703_D3_04092024.JPG",3,576,297.0143
275681435,0.4195,-0.5673,0.5633,0.43,2024-09-04 04:34:23.435,16,-20.224767166,32.06995331,873.7121,3,NA,"Sango_R_A__05668_D3_04092024.JPG",NA,"Sango_L_B__05704_D3_04092024.JPG",3,576,297.7121
275684835,0.4204,-0.5754,0.5591,0.4237,2024-09-04 04:34:26.835,16,-20.224808205,32.071010242,873.8764,3.4,NA,"Sango_R_A__05669_D3_04092024.JPG",NA,"Sango_L_B__05705_D3_04092024.JPG",4,573,300.8764
275688234,0.4151,-0.5686,0.5608,0.4357,2024-09-04 04:34:30.234,16,-20.22485092,32.072067643,874.8435,3.399,NA,"Sango_R_A__05670_D3_04092024.JPG",NA,"Sango_L_B__05706_D3_04092024.JPG",3,573,301.8435
275691234,0.4214,-0.5633,0.5659,0.43,2024-09-04 04:34:33.234,16,-20.224864747,32.073000696,873.1547,3,NA,"Sango_R_A__05671_D3_04092024.JPG",NA,"Sango_L_B__05707_D3_04092024.JPG",3,571,302.1547
275694641,0.4198,-0.5656,0.5639,0.431,2024-09-04 04:34:36.641,16,-20.224852544,32.074074421,871.3811,3.407,NA,"Sango_R_A__05672_D3_04092024.JPG",NA,"Sango_L_B__05708_D3_04092024.JPG",4,576,295.3811
275697642,0.4205,-0.5663,0.5638,0.4297,2024-09-04 04:34:39.642,16,-20.224834522,32.075021393,871.8964,3.001,NA,"Sango_R_A__05673_D3_04092024.JPG",NA,"Sango_L_B__05709_D3_04092024.JPG",3,572,299.8964
275701036,0.4195,-0.5687,0.5615,0.4305,2024-09-04 04:34:43.036,16,-20.224821896,32.076089431,872.0839,3.394,NA,"Sango_R_A__05674_D3_04092024.JPG",NA,"Sango_L_B__05710_D3_04092024.JPG",3,573,299.0839
275704036,0.4169,-0.5712,0.5588,0.4332,2024-09-04 04:34:46.036,16,-20.224827905,32.077036023,870.4811,3,NA,"Sango_R_A__05675_D3_04092024.JPG",NA,"Sango_L_B__05711_D3_04092024.JPG",3,570,300.4811
275707435,0.4187,-0.5682,0.5621,0.4312,2024-09-04 04:34:49.435,16,-20.224857198,32.078123474,869.5435,3.399,NA,"Sango_R_A__05676_D3_04092024.JPG",NA,"Sango_L_B__05712_D3_04092024.JPG",3,569,300.5435
275710435,0.419,-0.566,0.5631,0.4324,2024-09-04 04:34:52.435,16,-20.224880602,32.079087572,868.1196,3,NA,"Sango_R_A__05677_D3_04092024.JPG",NA,"Sango_L_B__05713_D3_04092024.JPG",3,567,301.1196
275713435,0.4203,-0.5667,0.5619,0.4318,2024-09-04 04:34:55.435,16,-20.224889955,32.08005805,865.8992,3,NA,"Sango_R_A__05678_D3_04092024.JPG",NA,"Sango_L_B__05714_D3_04092024.JPG",3,569,296.8992
275716835,0.4183,-0.5703,0.5598,0.4317,2024-09-04 04:34:58.835,16,-20.224924478,32.081162845,865.2401,3.4,NA,"Sango_R_A__05679_D3_04092024.JPG",NA,"Sango_L_B__05715_D3_04092024.JPG",4,567,298.2401
275720234,0.4205,-0.5656,0.5652,0.4287,2024-09-04 04:35:02.234,16,-20.224995251,32.082268827,866.1643,3.399,NA,"Sango_R_A__05680_D3_04092024.JPG",NA,"Sango_L_B__05716_D3_04092024.JPG",3,566,300.1643
275723234,0.4204,-0.5665,0.5637,0.4296,2024-09-04 04:35:05.234,16,-20.225057122,32.083236392,866.8116,3,NA,"Sango_R_A__05681_D3_04092024.JPG",NA,"Sango_L_B__05717_D3_04092024.JPG",3,568,298.8116
275726645,0.4215,-0.5625,0.5671,0.4292,2024-09-04 04:35:08.645,16,-20.225105255,32.084325607,867.5094,3.411,NA,"Sango_R_A__05682_D3_04092024.JPG",NA,"Sango_L_B__05718_D3_04092024.JPG",4,565,302.5094
275730036,0.4155,-0.569,0.5615,0.4339,2024-09-04 04:35:12.036,16,-20.225139458,32.085399161,869.0229,3.391,NA,"Sango_R_A__05683_D3_04092024.JPG",NA,"Sango_L_B__05719_D3_04092024.JPG",3,564,305.0229
275733036,0.4198,-0.5669,0.5639,0.4294,2024-09-04 04:35:15.036,16,-20.225171134,32.086338171,870.0583,3,NA,"Sango_R_A__05684_D3_04092024.JPG",NA,"Sango_L_B__05720_D3_04092024.JPG",3,567,303.0583
275736434,0.4207,-0.567,0.5624,0.4304,2024-09-04 04:35:18.434,16,-20.22519757,32.087394068,870.4216,3.398,NA,"Sango_R_A__05685_D3_04092024.JPG",NA,"Sango_L_B__05721_D3_04092024.JPG",3,566,304.4216
275739434,0.4201,-0.5647,0.5642,0.4316,2024-09-04 04:35:21.434,16,-20.225208673,32.088331951,870.4095,3,NA,"Sango_R_A__05686_D3_04092024.JPG",NA,"Sango_L_B__05722_D3_04092024.JPG",3,563,307.4095
275742435,0.4195,-0.5668,0.5623,0.432,2024-09-04 04:35:24.435,16,-20.225209129,32.089272569,869.0383,3.001,NA,"Sango_R_A__05687_D3_04092024.JPG",NA,"Sango_L_B__05723_D3_04092024.JPG",3,562,307.0383
275745835,0.4196,-0.5641,0.5652,0.4315,2024-09-04 04:35:27.835,16,-20.225212732,32.090341175,870.8873,3.4,NA,"Sango_R_A__05688_D3_04092024.JPG",NA,"Sango_L_B__05724_D3_04092024.JPG",4,560,310.8873
275749234,0.4205,-0.5658,0.5642,0.4297,2024-09-04 04:35:31.234,16,-20.22521748,32.091403849,871.2176,3.399,NA,"Sango_R_A__05689_D3_04092024.JPG",NA,"Sango_L_B__05725_D3_04092024.JPG",3,559,312.2176
275752234,0.4185,-0.57,0.5621,0.429,2024-09-04 04:35:34.234,16,-20.225229723,32.092347628,870.9001,3,NA,"Sango_R_A__05690_D3_04092024.JPG",NA,"Sango_L_B__05726_D3_04092024.JPG",3,559,311.9001
275755642,0.4208,-0.5667,0.5646,0.4279,2024-09-04 04:35:37.642,16,-20.225236287,32.093421441,871.612,3.408,NA,"Sango_R_A__05691_D3_04092024.JPG",NA,"Sango_L_B__05727_D3_04092024.JPG",4,557,314.612
275759036,0.4201,-0.5638,0.566,0.4304,2024-09-04 04:35:41.036,16,-20.225228793,32.094487515,873.3437,3.394,NA,"Sango_R_A__05692_D3_04092024.JPG",NA,"Sango_L_B__05728_D3_04092024.JPG",3,557,316.3437
275762435,0.4188,-0.5666,0.5631,0.4318,2024-09-04 04:35:44.435,16,-20.225209743,32.095558828,873.3028,3.399,NA,"Sango_R_A__05693_D3_04092024.JPG",NA,"Sango_L_B__05729_D3_04092024.JPG",3,556,317.3028
275765835,0.4192,-0.568,0.5621,0.4309,2024-09-04 04:35:47.835,16,-20.225206707,32.096641267,872.3325,3.4,NA,"Sango_R_A__05694_D3_04092024.JPG",NA,"Sango_L_B__05730_D3_04092024.JPG",4,555,317.3325
275768835,0.4196,-0.5683,0.5619,0.4304,2024-09-04 04:35:50.835,16,-20.225214403,32.097598035,872.8919,3,NA,"Sango_R_A__05695_D3_04092024.JPG",NA,"Sango_L_B__05731_D3_04092024.JPG",3,556,316.8919
275772234,0.4211,-0.5677,0.5661,0.4241,2024-09-04 04:35:54.234,16,-20.225240417,32.098686643,874.7556,3.399,NA,"Sango_R_A__05696_D3_04092024.JPG",NA,"Sango_L_B__05732_D3_04092024.JPG",3,555,319.7556
275775642,0.4234,-0.5633,0.568,0.4253,2024-09-04 04:35:57.642,16,-20.225252033,32.099773944,874.4859,3.408,NA,"Sango_R_A__05697_D3_04092024.JPG",NA,"Sango_L_B__05733_D3_04092024.JPG",4,551,323.4859
275778641,0.4202,-0.5661,0.5634,0.4307,2024-09-04 04:36:00.641,16,-20.225248318,32.10074085,873.4321,2.999,NA,"Sango_R_A__05698_D3_04092024.JPG",NA,"Sango_L_B__05734_D3_04092024.JPG",3,553,320.4321
275781642,0.4164,-0.5711,0.5619,0.4298,2024-09-04 04:36:03.642,16,-20.225240931,32.101718943,870.8258,3.001,NA,"Sango_R_A__05699_D3_04092024.JPG",NA,"Sango_L_B__05735_D3_04092024.JPG",3,552,318.8258
275784642,0.4205,-0.5666,0.5633,0.4298,2024-09-04 04:36:06.642,16,-20.225244369,32.102704287,870.3113,3,NA,"Sango_R_A__05700_D3_04092024.JPG",NA,"Sango_L_B__05736_D3_04092024.JPG",3,554,316.3113
275787642,0.4198,-0.5665,0.5626,0.4317,2024-09-04 04:36:09.642,16,-20.225265609,32.103696112,869.831,3,NA,"Sango_R_A__05701_D3_04092024.JPG",NA,"Sango_L_B__05737_D3_04092024.JPG",3,548,321.831
275791036,0.4191,-0.5683,0.5649,0.4269,2024-09-04 04:36:13.036,16,-20.225295628,32.104827703,868.2273,3.394,NA,"Sango_R_A__05702_D3_04092024.JPG",NA,"Sango_L_B__05738_D3_04092024.JPG",3,547,321.2273
275794036,0.4202,-0.564,0.5662,0.4298,2024-09-04 04:36:16.036,16,-20.225311033,32.105839839,866.0284,3,NA,"Sango_R_A__05703_D3_04092024.JPG",NA,"Sango_L_B__05739_D3_04092024.JPG",3,545,321.0284
275797435,0.4183,-0.5671,0.5635,0.4311,2024-09-04 04:36:19.435,16,-20.2252985,32.107006739,861.9254,3.399,NA,"Sango_R_A__05704_D3_04092024.JPG",NA,"Sango_L_B__05740_D3_04092024.JPG",3,547,314.9254
275800435,0.4194,-0.565,0.5649,0.4309,2024-09-04 04:36:22.435,16,-20.22527655,32.108053243,857.7847,3,NA,"Sango_R_A__05705_D3_04092024.JPG",NA,"Sango_L_B__05741_D3_04092024.JPG",3,551,306.7847
275803835,0.4183,-0.5674,0.5629,0.4317,2024-09-04 04:36:25.835,16,-20.225241921,32.109256657,853.747,3.4,NA,"Sango_R_A__05706_D3_04092024.JPG",NA,"Sango_L_B__05742_D3_04092024.JPG",4,550,303.747
275807234,0.4293,-0.5593,0.5744,0.4159,2024-09-04 04:36:29.234,16,-20.225232399,32.110466682,851.7226,3.399,NA,"Sango_R_A__05707_D3_04092024.JPG",NA,"Sango_L_B__05743_D3_04092024.JPG",3,548,303.7226
275810641,0.4135,-0.5739,0.5571,0.4351,2024-09-04 04:36:32.641,16,-20.225241407,32.111677378,849.4514,3.407,NA,"Sango_R_A__05708_D3_04092024.JPG",NA,"Sango_L_B__05744_D3_04092024.JPG",4,548,301.4514
275813642,0.4148,-0.5723,0.5587,0.4338,2024-09-04 04:36:35.642,16,-20.22527942,32.112744178,848.9077,3.001,NA,"Sango_R_A__05709_D3_04092024.JPG",NA,"Sango_L_B__05745_D3_04092024.JPG",3,545,303.9077
275816641,0.4193,-0.5675,0.562,0.4316,2024-09-04 04:36:38.641,16,-20.225323728,32.113795516,849.5748,2.999,NA,"Sango_R_A__05710_D3_04092024.JPG",NA,"Sango_L_B__05746_D3_04092024.JPG",3,542,307.5748
275819645,0.4164,-0.572,0.5596,0.4315,2024-09-04 04:36:41.645,16,-20.225368208,32.114840158,848.6787,3.004,NA,"Sango_R_A__05711_D3_04092024.JPG",NA,"Sango_L_B__05747_D3_04092024.JPG",3,541,307.6787
275823036,0.4202,-0.5667,0.5639,0.4293,2024-09-04 04:36:45.036,16,-20.225401304,32.116023786,846.7746,3.391,NA,"Sango_R_A__05712_D3_04092024.JPG",NA,"Sango_L_B__05748_D3_04092024.JPG",3,540,306.7746
275826036,0.4191,-0.5679,0.5629,0.43,2024-09-04 04:36:48.036,16,-20.225410962,32.117072778,845.2372,3,NA,"Sango_R_A__05713_D3_04092024.JPG",NA,"Sango_L_B__05749_D3_04092024.JPG",3,542,303.2372
275829435,0.4185,-0.5689,0.5605,0.4324,2024-09-04 04:36:51.435,16,-20.225398418,32.118273586,840.9798,3.399,NA,"Sango_R_A__05714_D3_04092024.JPG",NA,"Sango_L_B__05750_D3_04092024.JPG",3,539,301.9798
275832835,0.4159,-0.5668,0.5626,0.435,2024-09-04 04:36:54.835,16,-20.225371004,32.119482667,839.3,3.4,NA,"Sango_R_A__05715_D3_04092024.JPG",NA,"Sango_L_B__05751_D3_04092024.JPG",4,540,299.3
275835835,0.4195,-0.5696,0.5602,0.4309,2024-09-04 04:36:57.835,16,-20.22534246,32.120548037,837.4486,3,NA,"Sango_R_A__05716_D3_04092024.JPG",NA,"Sango_L_B__05752_D3_04092024.JPG",3,538,299.4486
275839234,0.4184,-0.5701,0.5603,0.4312,2024-09-04 04:37:01.234,16,-20.225330478,32.121751742,836.8883,3.399,NA,"Sango_R_A__05717_D3_04092024.JPG",NA,"Sango_L_B__05753_D3_04092024.JPG",3,540,296.8883
275842234,0.4164,-0.5721,0.5584,0.433,2024-09-04 04:37:04.234,16,-20.225348699,32.122808521,837.3448,3,NA,"Sango_R_A__05718_D3_04092024.JPG",NA,"Sango_L_B__05754_D3_04092024.JPG",3,538,299.3448
275845641,0.4155,-0.5699,0.56,0.4349,2024-09-04 04:37:07.641,16,-20.22538129,32.124003663,836.3539,3.407,NA,"Sango_R_A__05719_D3_04092024.JPG",NA,"Sango_L_B__05755_D3_04092024.JPG",4,539,297.3539
275848642,0.4176,-0.5694,0.5612,0.4318,2024-09-04 04:37:10.642,16,-20.225397281,32.125053281,836.2062,3.001,NA,"Sango_R_A__05720_D3_04092024.JPG",NA,"Sango_L_B__05756_D3_04092024.JPG",3,539,297.2062
275852036,0.4185,-0.5678,0.563,0.4307,2024-09-04 04:37:14.036,16,-20.225399856,32.126223067,836.943,3.394,NA,"Sango_R_A__05721_D3_04092024.JPG",NA,"Sango_L_B__05757_D3_04092024.JPG",3,538,298.943
